hex_id,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3825534, 'lng': 4.6340717}, 'viewport': {'northeast': {'lat': 52.3839316802915, 'lng': 4.635362280291503}, 'southwest': {'lat': 52.3812337197085, 'lng': 4.632664319708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,re:connect,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114649462833231406068"">re:connect</a>'], 'photo_reference': 'AXQCQNTokprTbmH3PjaBK6zXZIvNcE9WRVjlvSdClQBhRQPCMy3CpdBgV_fZazCVlbT-Bxz-WsMvSGzoBaOsKeMugmD1eiJfbIC3JD0kwhsZKPao9xxs4VbZU3DQB3kXlEUjnJNDFquyMbu2Ug6C_Yte1bBYCMIJyQdsA6wEOiwNfIcVmzgRQjXoGUzMZMQW3XBRu_GvM4WPCXcWOgs-vo2jVJqtEJcmmGfuJp88pyR8J_kv52gH0cfeDJrQ7JdRx42-VnzHnLsI8lTmHYDTWMEWkv6hOn5wmprWP_OmnuwGksNnKA-WQridTWdRqk3tG0OdvwoOWonABxg', 'width': 3025}]",ChIJJyjBAWzvxUcRFnr19KOyqv8,"{'compound_code': '9JMM+2J Haarlem, Netherlands', 'global_code': '9F469JMM+2J'}",4.9,ChIJJyjBAWzvxUcRFnr19KOyqv8,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",19.0,"Nieuwe Groenmarkt 16, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3860614, 'lng': 4.6371208}, 'viewport': {'northeast': {'lat': 52.38736593029151, 'lng': 4.638460480291503}, 'southwest': {'lat': 52.38466796970851, 'lng': 4.635762519708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Marten Dek,,,ChIJDXWBu23vxUcRPTR60crTXEY,"{'compound_code': '9JPP+CR Haarlem, Netherlands', 'global_code': '9F469JPP+CR'}",,ChIJDXWBu23vxUcRPTR60crTXEY,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"Parklaan 21, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3820342, 'lng': 4.636468199999999}, 'viewport': {'northeast': {'lat': 52.3833817302915, 'lng': 4.637813130291502}, 'southwest': {'lat': 52.3806837697085, 'lng': 4.635115169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Koninkrijkszaal van Jehovah's Getuigen,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115636123860662845865"">Richard Thomas</a>'], 'photo_reference': 'AXQCQNQQCJRRSJP9FG1hqf-7ytxz_26J8XsC4lYn79Qe_ovmyWAQypWSqOXZ6Szti6qO6GcGzpHHCxG_xtQoz7N75EWVGWlalNCf6-gehAA4D8vHe8uivZzWuSOcAk_cLmWaTKixiCZAraBpUFh-fZbnziHcGiiOY8l2Q6QwGwEpt0vOmFxFvcuFAWieG86M6HKg5OPV3Ao2plt0WZWGKujZMPGTdACIRaV2-s9hWoqiAGif_KmAqV8P6YWk2SKjWlZGcnar2pwxXeAXwuTSAltpTasfhgtBmUlB7xnnHQHmGjcaoDU1JYRyhVsNmCk1sRKRnR-LWldBhxsRzw5-wS2CypsiULKNmUfdKetmWKPcAIo6a_uRPeBWuGH2SsTitb6FoE2EL4Q8TU9uMqN1yvIpwaDo3LfpHw2d3lghjHJ-KGVRMrYeIfpo6uoPAq_FnHA80z9BzAixWCI5JiY8YjTLTQ66tlm7r_C62WH7--gPFNhzI2YMPaxZami8AwLcCqHVMne6hBhZxWNAXymw_USK9Pb0JK5qP3WCy9klQVKCkffgpWRUFRv5QwDsuaI0GV0fg8TssoJ1PCzdAGo49WVqi4aKGxxKkyGK0zWm6bnn6jMpoHC3WqOpbmFnmC55W7r7G4dTeg', 'width': 3072}]",ChIJoWfcjmvvxUcRFMFMH-GVOCg,"{'compound_code': '9JJP+RH Haarlem, Netherlands', 'global_code': '9F469JJP+RH'}",3.8,ChIJoWfcjmvvxUcRFMFMH-GVOCg,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",5.0,"Smedestraat 37, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3860454, 'lng': 4.630906299999999}, 'viewport': {'northeast': {'lat': 52.38740653029151, 'lng': 4.632340630291502}, 'southwest': {'lat': 52.38470856970851, 'lng': 4.629642669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Oud-katholieke parochie HH. Anna en Maria,{'open_now': False},"[{'height': 3543, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112793251536299298478"">Klaus Wißkirchen</a>'], 'photo_reference': 'AXQCQNS4Kb_1O2ikUr-BpSWJ321qfxDewYiKsZOC8X_tlFU1Z70w1-8rw269avmypg7l--2QtEiuiNbttpuG502jjMqRI1ZlSLFI1WV7EOO5Np-jzlHN3Fpe4wuoWYC9QchMhCz_tVfZmbiueK31hWEFMpRA-csyK37xM_69hWjgHNn3OfcT0O9_jVH5RGCsKRQeY2LLgoPfcdtB2AalmQ__nYds4t7OBFVYw4fv9ZmVCDkYdOCvrTzcEXqN8voQpdaDoFVrfUiYo_OiZFy1e3StNpKIO2LIO6Yzcfn3W4Ex_ecKPfatIkvCIuZQGuU86_TYv10zC9KHX4DYiHSLI56Wi9hYZZLWqM7AkEev4IDuAcFcUFZSNZweNRBhWoqkVrDmTw5volJ2wdF8xRPAm8WpT30LCzjRj8G4EPGdzEqbKOVGAR8dHZc9JPP9rTqKXDDjtyknCikgJtrBPnPzfVF8bppjkghAC3uVM4JLGGtSDubAFpAKz8awWW7Vw2wD5NucyAnhD5kJJYmA-Du0iwBxpYGhGnIkU21Meb0gXSuPEk8l7SwoPyEYDdtpllR2bPQ7RloGcbEcAeHCIN3IBAYZg-M2-wI8VIxRgjJVDsdQOraeNy1xhlOlBn1eviLKYi1UdDZoeQ', 'width': 5315}]",ChIJzyDo6BLvxUcRkFG5VONlEbs,"{'compound_code': '9JPJ+C9 Haarlem, Netherlands', 'global_code': '9F469JPJ+C9'}",4.4,ChIJzyDo6BLvxUcRkFG5VONlEbs,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",18.0,"Kinderhuissingel 76, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3860476, 'lng': 4.6371704}, 'viewport': {'northeast': {'lat': 52.38736293029149, 'lng': 4.638476430291503}, 'southwest': {'lat': 52.3846649697085, 'lng': 4.635778469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Zevendedags Baptiste Gemeente,,,ChIJwZu3uW3vxUcRUlwlJNZZUHE,"{'compound_code': '9JPP+CV Haarlem, Netherlands', 'global_code': '9F469JPP+CV'}",4.0,ChIJwZu3uW3vxUcRUlwlJNZZUHE,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,"Parklaan 21, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3855428, 'lng': 4.638406499999999}, 'viewport': {'northeast': {'lat': 52.3869542302915, 'lng': 4.639773030291502}, 'southwest': {'lat': 52.3842562697085, 'lng': 4.637075069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Evangelische Broedergemeente Noord-Holland,,"[{'height': 4256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113252538437213496910"">Evangelische Broedergemeente Noord-Holland</a>'], 'photo_reference': 'AXQCQNSWrJ6j7xUbV4lseJhNP2MxVqEL6nVPEEDVFV_HdgsEv6j2Y6o3iW2imQL15xySNx5xNQYgQ4Zu0BrctqJMT75RtgHPRHQovGXCSvUS4BzztP_mqM5M2WnNtpa4_ZEFOsXIB4Oll3UieIQ--HCGEO_myByk7V_ZBfr99Yk1Y0100_63oB6nzdVB4XPmhUioz88nvt-OwynoDsRxnEy4hYUYIj1wUXxG_HJoD_9zWHq_pKkWs9N3mwJK1xI1TaQ89bwdlx_yw-G6dozSM05oveFAMRtUTF3JOpqVy8Ok6cR8Zdwi_diiP8TXdkhEwQ01c72fpWJIOJ0', 'width': 2837}]",ChIJkcfNz23vxUcRjHRGqZp6wBU,"{'compound_code': '9JPQ+69 Haarlem, Netherlands', 'global_code': '9F469JPQ+69'}",5.0,ChIJkcfNz23vxUcRjHRGqZp6wBU,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,"Parklaan 34, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3833259, 'lng': 4.6387942}, 'viewport': {'northeast': {'lat': 52.3845998802915, 'lng': 4.640076830291503}, 'southwest': {'lat': 52.3819019197085, 'lng': 4.637378869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Saint Joseph Church (Roman Catholic Church),,"[{'height': 1829, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116371855970846093133"">Ruben Koolmees</a>'], 'photo_reference': 'AXQCQNShQOP-gsAVxLVCpx6Xfh30T2E0P-nAc4OoW6grBcTVVRRnEV8ZLS2jPWKGlrxw4kI_3k-vHmIXVSI7qWQ5tK5pacwPVS5nhfwXqdl85SJgS3N28PMvvCT2xmre7GW3J7axv8iFqoKNjsxYlm2T7aA8Mz20z1_YcvkYi8_xBN2BMk8yenshBg31MS1cg1WxuI-eZZSdaBKqEQoILWnEkFiaBAVJIsw7KPff3RXOE7TIYW10Lc0t7zZLCTmtkQb4yEKvSztRwYyoGc_0QVGVyNVnsJmWru4zbyVxoApaV0ahaGmdIL8NnVwuISSEkyDCSBL0TIZ5q3hiCSNMs4BJp3LDEEAyK_guhm9FNc8-V91BvL8W0oYJjK-JGRwmV85aXYnMesXz3DXF6mzGF8jPSUBUR_xr5lmxndKDVb92JyMVM1ukhRppYF7USdYx0KH5vDgB9BGEPRE8heyixcMP97-2jIp_3rD2pSZem7aDgLAowDtM3eplUi9moDSpqVwHZKxzAifm5t8PqXsR17Zg0lEEDljfi8rGbZtbZz-3h-OvcRLAXkLbqU-fxbr3fNYWovgkZFQ06OBfgsYvzki23opytNOeNIHgPxWVQ9ThjvC1D_a5Qkm8BAmGTfxZdSuMz0UaPbAGSPIvmyBNCpr2Tqsxqs8', 'width': 1080}]",ChIJLRnUUwDvxUcR8S6YMqvdB44,"{'compound_code': '9JMQ+8G Haarlem, Netherlands', 'global_code': '9F469JMQ+8G'}",4.7,ChIJLRnUUwDvxUcR8S6YMqvdB44,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3.0,"Jansstraat 43, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3860454, 'lng': 4.630906299999999}, 'viewport': {'northeast': {'lat': 52.38740653029151, 'lng': 4.632340630291502}, 'southwest': {'lat': 52.38470856970851, 'lng': 4.629642669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Anglican Church Haarlem,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116795784664751985246"">Anni Kearney</a>'], 'photo_reference': 'AXQCQNTBWZFkAjdzEOArPhd8oIwE5UQCKPQ09PdMKfrAK4_hmrlMPOLZsLzZp21lropClNjI1HFaUvC5ddct2eSttj_U58wndXEtkqHVGlQRXo3j5hEEomThF6Q6eGl3bjTdLqhAzX54_qR0acEFT1bhXHF7EfwBOndJrw9oFwxdpR3GIdT0CUfyFnYe-oLGJRGoLLdY8eib3-_17_LcIihljEyaASQRDuc9sQ8Mxv-iTwvvaVV8Ddo_WGOkEUvUVaf2QMMtaUH-Ffi9MJqkJkkxtJf9iPnW_yMwl9NKpCZNzqHveoEUVEVxbpqvVvHqmlqmpsw2DxRLut5bgC4Q4G_RzUvy1exi410JF_AoFAFi8gJhbPp_6h0-muWpOGgousJSImhLPO8QNv-XoOZlCVeyK44Ttx5YtuMhCgEPDqVYTiPcx10WErtCuwtu33MpjkqekgmEkA3Mo8LHh3vRBKHC15mLaApBT7BV3NcmS2W4JRrclVozwoPY_5gnSxfGa8FeAR4uCpJQO3kbK9vlxiCorfRF1xGaDEJWVquC0hbYf1D_7tg71qSvDhCo3hLk8QjwXKj2_RR_67agLfZITPPVQCMv2K3zMkCNyc33pb3yFvIdHreXPY5KQqdIk0NQuLHrPev-zg', 'width': 4032}]",ChIJ_c2WJDfvxUcRTmX7vwL1xtU,"{'compound_code': '9JPJ+C9 Haarlem, Netherlands', 'global_code': '9F469JPJ+C9'}",,ChIJ_c2WJDfvxUcRTmX7vwL1xtU,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"Kinderhuissingel 76, Haarlem",,
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.39047300000001, 'lng': 4.640897}, 'viewport': {'northeast': {'lat': 52.3918223302915, 'lng': 4.642124180291502}, 'southwest': {'lat': 52.3891243697085, 'lng': 4.639426219708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Meeting Place International Church,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111505510963712547999"">Martijn Haaijer</a>'], 'photo_reference': 'AXQCQNSSTx8ujEPFp2vkLa-fiMsaNC79AG14ReUqPNttdF3L-SEOLIKQek_A-KdTdiLg-P_DfVjJVxQpPKYnK865ADnq3hOPoKys-nZK656Ph0Z73DSaxAz8eX-xG_2XjA62Ma6vVr1CNbq-fe24Rpdy9o1wZHeG_J2up8F-VKl_UpTsfh77aBcUzoRX177ULHFpdqEY25xvB9hUFgiXTURzX-73ikw79cMWMYdhwAnJcshYhltajEEAwyD2aWNaqVOSZurDdj8HmCNZ5qBaAgErwP-3qs3ayE_ewitpP2qhBTelJVeukp4yF_y3YGxbC5OssaFCnxIboKKwIo7Nb8iqFPjYEV1NZthDKWO9p7_ZyIGTnDWWWVFC2dejbp0khscOGYDbg-9eVi7QCYtyPEORSbMp-Hq-Q2svVz8W0yF_g2JdMTPEVwvIVFXHsCv2G0lbwWkNwmG3yumLJTZPDld-2SRxaLLT8SJtOveb0pKyDFLbwvymPa-Jzc2UohXLrFuoT0X-oSgkJ2YqgTFIVtEV-jrZvPVYGiN03Nfit-0wXW2ZDRiGMWFMH-ZkcbSyWQ0ZrmzkmBn9Y6tWSFu0vpPigdBtROQ7dbEBXXIXJgXCw1uB9Jf9ZfXQVzq60Exyo2--dydN3Q', 'width': 3024}]",ChIJH7YnzNPvxUcRzh5aFY-BDUY,"{'compound_code': '9JRR+59 Haarlem, Netherlands', 'global_code': '9F469JRR+59'}",4.8,ChIJH7YnzNPvxUcRzh5aFY-BDUY,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",4.0,"Schoterweg 14, Haarlem",,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.4007758, 'lng': 4.6453198}, 'viewport': {'northeast': {'lat': 52.40215493029149, 'lng': 4.646505030291502}, 'southwest': {'lat': 52.3994569697085, 'lng': 4.643807069708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,H. Franciscusparochie (i.o.) Haarlem-Noord en Velsen,{'open_now': False},"[{'height': 448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112044435737729365045"">H. Franciscusparochie (i.o.) Haarlem-Noord en Velsen</a>'], 'photo_reference': 'AXQCQNSZJakPWuRrltqTvAeJNhd84_8Xlhi5Vic8u9WC9Ga8Odlc0K96BuDXcs30E2_nG9LJMP2CEvPwTVYv_N5sEzI709nlpnKclm7VAnACfghXerwPaHkjvKZFdfrxB6EqcShGyvJkRKjnL_WYO5SOSdvZzckxGrCC7OzNEPWGBmhQXCvUYw2r6XZ5irQgakWPTBsYYhQpyZrGHCLwAEOeWqnUaapRALVOPkKn2HOF2jWk2coHTgN78ZoXqCK-_afzZqQ2xGYwmT0MTNxxDQWAe6L_D1l8EtiSiFxYfZSsTYQG2oFJ_wkojW2DEm2k54SDvssc9hV2NvY', 'width': 907}]",ChIJjxMfFsPvxUcRZE4ubr2JlQ0,"{'compound_code': 'CJ2W+84 Haarlem, Netherlands', 'global_code': '9F46CJ2W+84'}",5.0,ChIJjxMfFsPvxUcRZE4ubr2JlQ0,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3.0,"Rijksstraatweg 28, Haarlem",,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.4009457, 'lng': 4.6453543}, 'viewport': {'northeast': {'lat': 52.4023206302915, 'lng': 4.646562180291502}, 'southwest': {'lat': 52.3996226697085, 'lng': 4.643864219708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,R.K.H.Adelbertusparochie,{'open_now': False},,ChIJVyVmZQ_vxUcRv0ykopcE4d8,"{'compound_code': 'CJ2W+94 Haarlem, Netherlands', 'global_code': '9F46CJ2W+94'}",5.0,ChIJVyVmZQ_vxUcRv0ykopcE4d8,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,"Rijksstraatweg 26, Haarlem",,
881968253bfffff,OPERATIONAL,"{'location': {'lat': 52.3918109, 'lng': 4.645050299999999}, 'viewport': {'northeast': {'lat': 52.3931438802915, 'lng': 4.646491980291501}, 'southwest': {'lat': 52.3904459197085, 'lng': 4.643794019708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Stichting Levend Woord Gemeente,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107345597275441584048"">Dennis Ruijgh</a>'], 'photo_reference': 'AXQCQNSWsoxApCVYFzwD7snO1izCHbD5lMrBnTd8dQmCTcP5rP2hQKXx9LSXqlZhTEIUcYnowdyxWKsn_ELn0uApOJUkp3-oZrQVGQBawfVny9OVbwBKkcx17DDFHiHJJdRGHc76KezJ83CgafqcL8wRs-eiV2x9bi1u-Yeg0fM0SD6KuSeeCs3EueHszXo83x4quoBRbCr487Xk2doeWPElRRbWiht3QGanA58Mq0rHnJdXRchG-_gpPtMtwJHwYAZJmKhBHISTEm6FUSkOxVyZRsxeEcG-fozEt5dz-jKONww2IfMy5mnQ69AbaK3VODU02TuMSj1yZrkrZ8Kr88lqR7yWZyg_2dYEnwiZo_EtbmGclyEMaFkVcHzQ_dKnNKZ_gZkzdkWKS1eCywYaBXnmDzB-WxbvOYrEIsmuwwK0U1QaTCb7QlVFcJmCeuqu1A-ktQ8ixPqh-4uJtaqn0s8KwWy6Ck7FJ37ZOYzlrs6s8q2QK_X1xnaQiF8LmjngSV1j5ULzFXT6TxJfWLjAPTvBjtr9J6nX1iiWRUkcwhkWjz5wTOmfY5-Wzo45OnZwzKZrnnijtibM8I-TM8yDMtBBykCf26FELqtYmI5WyMTnBHeOaAYiID_WGyMmZ-zROlN-Wz1TUWBF', 'width': 4032}]",ChIJGSl8wqDvxUcRqmI1TU0jhHo,"{'compound_code': '9JRW+P2 Haarlem, Netherlands', 'global_code': '9F469JRW+P2'}",,ChIJGSl8wqDvxUcRqmI1TU0jhHo,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"Paul Krugerkade 6, Haarlem",,
881968253bfffff,OPERATIONAL,"{'location': {'lat': 52.389939, 'lng': 4.6428232}, 'viewport': {'northeast': {'lat': 52.3911628802915, 'lng': 4.644252080291501}, 'southwest': {'lat': 52.3884649197085, 'lng': 4.641554119708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,King Church Haarlem,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105281162160755275527"">Roel</a>'], 'photo_reference': 'AXQCQNQ7sGXeNJJCpDZwigerR3SharKZB7CNxegboVfs740VTOdVqCWosUhtsXNwrcc3Y61iCz_vg_sFXmNqPmu07Ftg-EEi9rGm6Q9ZyeknOfdjDCGy0VcoTLO6obJudaLgynRuN9_PmLUeRqQDBmkdjNFtmXMUOBC7eWQw5CYg-V0t4sV4pCGabozSZRPZNo_oaZ6hdbzPgMJoauVjPmpMygOoYtHpBnh0j1FBTUCsxLr_bVwLYFOhaC0wvyCaAoqvlBy_a-i_lnCpWEW03tbOPYxW_m4RdZ9jom-2HmBTJQnNZYdBIgiSLOzxPlay7K7Vc-XW_3OZfciOSRILZLofyLOwflJ7RUaFXGPufU9c7S_enc0JIY4y3DHIo8iE79hrWYt8v1vTSx5hkJITh1OkFBk1Mjj0_W_6zOGtBEuIvZNq_chOjnxCCiMIEXuwQ-_D1M4rPNKAqZvjBv5UcTGNeZHwlYcoE-xxM0AYMiP4Fiy52k0ikkvYsPRP4Ex8LADSQbnpmJk2om5DOwZxJuFCACtaVXHMvFySPnLehpKcuDPWDYv8cd7S1ugIOW-7HYIy_GRXso6JbVxTdTJZESKfSB2Hvzp3tWY7kX6GBsbdoAYaziN_T1hDQmj8uePzvlAjr3DgIQ', 'width': 3024}]",ChIJY6Ebr3HvxUcRerK3xDjL_CE,"{'compound_code': '9JQV+X4 Haarlem, Netherlands', 'global_code': '9F469JQV+X4'}",4.6,ChIJY6Ebr3HvxUcRerK3xDjL_CE,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",21.0,"Kloppersingel 57, Haarlem",,
8819682587fffff,OPERATIONAL,"{'location': {'lat': 52.36162749999999, 'lng': 4.6660378}, 'viewport': {'northeast': {'lat': 52.3630472302915, 'lng': 4.667312130291501}, 'southwest': {'lat': 52.3603492697085, 'lng': 4.664614169708496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,The Open House,{'open_now': False},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106940804733215042319"">Richard.P Weijens.</a>'], 'photo_reference': 'AXQCQNSrM_uzGvHDQq1Y3QOjT3hDaRTrO62TnZxTzHK8UELdHLHIi76fE_9daADBxnQq-Jqy1Mwj3cZfRXt8LjiYKASXTuI0q4HtKygn8A2JQ3FVeubun7LqqJu6z04_czv5vKQVqe22sDmRU2ZV8Pv1OKEozmjCXj9hY7QS0gaIIUuNM_RFZFAov87xiDTblibY32ja_0hTK2-EhpBvcV04VvN_cJDxI7Wl75FOCxFBUJu0pNhDLXxPAcW2xE75U5egf36DUk6c7g-7ug-bWATyp306lozXQ8O-66gs0kpKmw4V70TwKLIrYLxfo4GKJEctjTZZ_r_287OXL9RyDXRFLQNVcoNKg-2igjU3tnDg_Yt-gZBIGLMNGGAF8D4Vv1twJNROG9F2QL9QGhFWKX66IhVdbENMANsjZY_5rOG_jcnOtFSzFaN1Rj-lgHDYcg5_d7Y7F7sgsUJkG148T5XgwN4e8E4rkZKmx2MW-rCw7v-QdAuf2dRn0je0TbUYYVRQV3_mQOAgmRvDvuAlQ25EGBMlXbaee1coXOTZu3QLBkVJGGfdbcrf8iy4MD8R3xhMo-nyI_ew3Zb6MhHU6xufLtKZBOQGOLJmBi8ccMdwm71Y7mkF_rysqjAmasZ2hvfmO-ZqtoqH', 'width': 2048}]",ChIJkY84DvvlxUcREgQCMKwX57o,"{'compound_code': '9M68+MC Haarlem, Netherlands', 'global_code': '9F469M68+MC'}",4.2,ChIJkY84DvvlxUcREgQCMKwX57o,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",73.0,"Professor Boumanstraat 1, Haarlem",,
88196825a3fffff,OPERATIONAL,"{'location': {'lat': 52.35274269999999, 'lng': 4.649337499999999}, 'viewport': {'northeast': {'lat': 52.3540356302915, 'lng': 4.650691880291501}, 'southwest': {'lat': 52.3513376697085, 'lng': 4.647993919708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Het Open Huis Molenwijk,{'open_now': False},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109586708239467641690"">Het Open Huis Molenwijk</a>'], 'photo_reference': 'AXQCQNTEVG7npBsPxx1JgDRvbjYgHP8JOKLTPhueuOqasg-3LVVoJ8RZ0Vk807i_IPr2AgzX7br92npoHyLKB2MRWqc9-e9wsyIEo4kPmM7NyBWDQj_NgkzNYPo3OZwSj6jDbOnQdmWTMTBdXCE0o-A5uGTEAlHRihGtpwVcK90qZC-8VnWCPZAmJVH7HKDkeXMFlVnjU86sn3vpXuEJT5qsOz-excUGKTEQyCINhD5LwbvxeGaF4m92nMIu0ZgOT7V7fIIBFda3U2GdoH2s6YMR2OIP3BMEyav4jlBZlVVcFdB5obxvhQpMbrZ2NFU3lbulZ4e_TvkpqJI', 'width': 2048}]",ChIJQTUrlnrpxUcRRIYRzt2mvuE,"{'compound_code': '9J3X+3P Haarlem, Netherlands', 'global_code': '9F469J3X+3P'}",4.0,ChIJQTUrlnrpxUcRRIYRzt2mvuE,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,"Frieslandlaan 1, Haarlem",,
